Serial number,Time,Status,EacToday(kWh),EacTotal(kWh),Vpv1(V),Vpv2(V),Vpv3(V),Vpv4(V),Vpv5(V),Vpv6(V),Vpv7(V),Vpv8(V),Vpv9(V),Vpv10(V),Vpv11(V),Vpv12(V),Vpv13(V),Vpv14(V),Vpv15(V),Vpv16(V),Ipv1(A),Ipv2(A),Ipv3(A),Ipv4(A),Ipv5(A),Ipv6(A),Ipv7(A),Ipv8(A),Ipv9(A),Ipv10(A),Ipv11(A),Ipv12(A),Ipv13(A),Ipv14(A),Ipv15(A),Ipv16(A),Ppv1(W),Ppv2(W),Ppv3(W),Ppv4(W),Ppv5(W),Ppv6(W),Ppv7(W),Ppv8(W),Ppv9(W),Ppv10(W),Ppv11(W),Ppv12(W),Ppv13(W),Ppv14(W),Ppv15(W),Ppv16(W),Ppv(W),EpvToday(kWh),EpvTotal(kWh),TimeTotal(H),VacRS(V),VacST(V),VacTR(V),IacR(A),IacS(A),IacT(A),PacR(VA),PacS(VA),PacT(VA),VacR(V),VacS(V),VacT(V),Fac(Hz),Pac(W),PF,#NAME?,#NAME?.1,INVTemp(℃),AMTemp1(℃),BTTemp(℃),OUTTemp(℃),AMTemp2(℃),Vstr1(V),Vstr2(V),Vstr3(V),Vstr4(V),Vstr5(V),Vstr6(V),Vstr7(V),Vstr8(V),Vstr9(V),Vstr10(V),Vstr11(V),Vstr12(V),Vstr13(V),Vstr14(V),Vstr15(V),Vstr16(V),Vstr17(V),Vstr18(V),Vstr19(V),Vstr20(V),Vstr21(V),Vstr22(V),Vstr23(V),Vstr24(V),Vstr25(V),Vstr26(V),Vstr27(V),Vstr28(V),Vstr29(V),Vstr30(V),Vstr31(V),Vstr32(V),Istr1(A),Istr2(A),Istr3(A),Istr4(A),Istr5(A),Istr6(A),Istr7(A),Istr8(A),Istr9(A),Istr10(A),Istr11(A),Istr12(A),Istr13(A),Istr14(A),Istr15(A),Istr16(A),Istr17(A),Istr18(A),Istr19(A),Istr20(A),Istr21(A),Istr22(A),Istr23(A),Istr24(A),Istr25(A),Istr26(A),Istr27(A),Istr28(A),Istr29(A),Istr30(A),Istr31(A),Istr32(A),PIDStatus,Vpid1(V),Vpid2(V),Vpid3(V),Vpid4(V),Vpid5(V),Vpid6(V),Vpid7(V),Vpid8(V),Vpid9(V),Vpid10(V),Vpid11(V),Vpid12(V),Vpid13(V),Vpid14(V),Vpid15(V),Vpid(V),Ipid1(mA),Ipid2(mA),Ipid3(mA),Ipid4(mA),Ipid5(mA),Ipid6(mA),Ipid7(mA),Ipid8(mA),Ipid9(mA),Ipid10(mA),Ipid11(mA),Ipid12(mA),Ipid13(mA),Ipid14(mA),Ipid15(mA),Ipid16(mA),PidFaultCode,FaultCode,FaultBit,Subcode(fault/warn),WarnCode,WarnBit,StrUnmatch,StrUnblance,StrBreak,WarnValue1,WarnValue2,WarnValue3,FaultValue,DerateMode,PV ISO(KΩ),R_DCI(mA),S_DCI(mA),T_DCI(mA),PID_BUS(V),GFCI(mA),SVG/APF Status,CT_I_R(A),CT_I_S(A),CT_I_T(A),CT_Q_R(Var),CT_Q_S(Var),CT_Q_T(Var),CT_HAR_I_R(A),CT_HAR_I_S(A),CT_HAR_I_T(A),COMP_Q_R(Var),COMP_Q_S(Var),COMP_Q_T(Var),COMP_HAR_I_R(A),COMP_HAR_I_S(A),COMP_HAR_I_T(A),Debug1,Debug2,Debug3,ReactPower(Var),ReactPowerMax(Var),ReactPower_Total(kWh),isAgain,AfciStatus,StrengthPv1,StrengthPv2,Pstr1(W),Pstr2(W),Pstr3(W),Pstr4(W),Pstr5(W),Pstr6(W),Pstr7(W),Pstr8(W),Pstr9(W),Pstr10(W),Pstr11(W),Pstr12(W),Pstr13(W),Pstr14(W),Pstr15(W),Pstr16(W),Pstr17(W),Pstr18(W),Pstr19(W),Pstr20(W),Pstr21(W),Pstr22(W),Pstr23(W),Pstr24(W),Pstr25(W),Pstr26(W),Pstr27(W),Pstr28(W),Pstr29(W),Pstr30(W),Pstr31(W),Pstr32(W),Total_String_Power(W),Conversion_Efficiency(%),String_Power_CV(%),Temp_Range(℃)
GKLHE8100T,2025-04-05 10:00:00,Operating,127.8,12731.4,743.4,725.5,729.3,721.3,725.0,732.1,722.9,724.0,607.3,608.4,0,0,0,0,0,0,10.7,15.8,15.7,15.6,15.4,7.8,7.7,4.5,7.6,9.4,0,0,0,0,0,0,7954.3,11462.9,11450.0,11252.2,11165.0,5710.3,5566.3,3258.0,4615.4,5718.9,0,0,0,0,0,0,78155.9,109.4,11294.6,232.5,391.1,390.0,389.9,112.1,112.0,111.7,25334.6,25222.4,25110.1,226.0,225.2,224.8,50.0,74980.7,1,371.3,370.9,53.7,54.9,46.8,0,50.5,743.1,743.1,721.3,721.3,729.0,729.0,725.0,725.0,728.3,728.3,728.5,728.5,722.5,722.5,724.3,724.3,607.3,607.3,608.4,608.4,0,0,0,0,0,0,0,0,0,0,0,0,3.3,7.2,7.9,7.5,8.0,7.2,7.8,7.7,7.9,7.3,7.8,0,7.8,0,4.6,0,7.8,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,10240,0,0,0,0,0,1099,38.2,4.0,10.0,6.4,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7425，7425,0，30，672，0，0，13750，1，99,0，0，0，0，0，0，0，0,-1382.5,60546.8,383.3,False,0,0,0,2452.23,5350.320000000001,5698.2699999999995,5409.75,5832.0,5248.8,5655.0,5582.5,5753.57,5316.589999999999,5682.3,0.0,5635.5,0.0,3331.7799999999997,0.0,4736.94,0.0,5840.639999999999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,77526.19,96.71660634941558,111.52947605796253,54.9
GKLHE8100T,2025-04-05 10:03:00,Operating,132.0,12735.5,739.7,719.8,724.7,732.5,728.0,712.1,725.9,719.4,600.3,610.4,0,0,0,0,0,0,10.8,16.0,15.9,15.4,15.3,8.1,7.7,4.6,7.7,9.3,0,0,0,0,0,0,7988.7,11516.8,11522.7,11280.5,11138.4,5768.0,5589.4,3309.2,4622.3,5676.7,0,0,0,0,0,0,78453.0,113.1,11298.3,232.6,390.9,389.8,389.8,112.2,112.3,111.9,25357.2,25267.5,25143.9,226.0,225.0,224.7,50.0,75072.8,1,369.3,369.0,54.3,55.2,47.4,0,50.8,738.3,738.3,720.0,720.0,729.7,729.7,732.6,732.6,727.2,727.2,711.8,711.8,729.4,729.4,713.5,713.5,600.3,600.3,610.4,610.4,0,0,0,0,0,0,0,0,0,0,0,0,3.3,7.2,7.9,7.5,8.0,7.2,7.7,7.5,7.9,7.4,8.0,0,7.8,0,4.7,0,7.9,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,10240,0,0,0,0,0,1099,54.4,35.5,14.0,6.6,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7377，7377,0，30，672，0，0，13750，1，99,0，0，0，0，0，0，0，0,-1324.0,60546.8,383.3,False,0,0,0,2436.39,5315.76,5688.0,5400.0,5837.6,5253.84,5641.02,5494.5,5744.880000000001,5381.280000000001,5694.4,0.0,5689.32,0.0,3353.4500000000003,0.0,4742.37,0.0,5859.839999999999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,77532.65,96.82733661238203,111.531558464973,55.2
GKLHE8100T,2025-04-05 10:06:00,Operating,134.7,12738.3,729.9,717.5,731.1,728.7,728.9,725.9,720.9,725.8,608.8,613.6,0,0,0,0,0,0,10.7,15.7,15.5,15.3,15.1,7.8,7.6,4.5,7.5,9.0,0,0,0,0,0,0,7809.9,11264.7,11332.0,11149.1,11006.3,5662.0,5478.8,3266.1,4566.0,5522.4,0,0,0,0,0,0,77097.9,115.6,11300.8,232.6,391.0,389.5,389.8,110.8,110.8,110.1,25051.8,24918.9,24728.4,226.1,224.9,224.6,49.9,73846.5,1,364.3,364.2,53.5,55.4,46.9,0,51.0,730.2,730.2,721.5,721.5,731.0,731.0,726.4,726.4,727.7,727.7,726.5,726.5,723.4,723.4,725.6,725.6,608.8,608.8,613.6,613.6,0,0,0,0,0,0,0,0,0,0,0,0,3.3,7.1,7.8,7.4,7.9,7.0,7.7,7.5,7.8,7.2,7.7,0,7.7,0,4.6,0,7.7,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,10240,0,0,0,0,0,1099,39.0,16.0,46.0,6.8,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7293，7293,0，30，672，0，0，13750，1，99,0，0，0，0，0，0，0，0,-1348.5,60546.8,383.4,False,0,0,0,2409.66,5184.42,5627.7,5339.1,5774.900000000001,5117.0,5593.28,5448.0,5676.06,5239.4400000000005,5594.05,0.0,5570.18,0.0,3337.7599999999998,0.0,4687.759999999999,0.0,5706.4800000000005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,76305.79,96.77705977488735,111.48264959799539,55.4
GKLHE8100T,2025-04-05 10:09:00,Operating,138.6,12742.2,734.7,726.0,724.9,720.2,728.8,722.4,731.7,720.9,600.3,613.4,0,0,0,0,0,0,11.0,16.0,16.0,15.8,15.5,8.1,7.7,4.9,7.8,9.2,0,0,0,0,0,0,8081.7,11616.0,11598.4,11379.1,11296.4,5851.4,5634.0,3532.4,4682.3,5643.2,0,0,0,0,0,0,79344.1,119.2,11304.4,232.6,391.4,390.3,390.3,113.7,113.5,113.2,25730.3,25571.5,25470.0,226.3,225.3,225.0,50.0,75924.6,1,366.9,367.0,54.2,55.6,47.3,0,51.2,733.4,733.4,724.9,724.9,725.8,725.8,721.5,721.5,729.0,729.0,722.8,722.8,731.6,731.6,725.4,725.4,600.3,600.3,613.4,613.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,7.4,7.9,7.6,8.1,7.3,7.9,7.8,8.0,7.4,8.0,0,7.9,0,4.8,0,8.0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,10240,0,0,0,0,0,1099,12.9,45.2,20.3,6.8,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7331，7344,0，30，672，0，0，13750，1，99,0，0，0，0，0，0，0，0,-1375.2,60546.8,383.4,False,0,0,0,2493.56,5427.16,5726.71,5509.24,5878.98,5298.339999999999,5699.85,5627.7,5832.0,5394.6,5782.4,0.0,5779.64,0.0,3481.9199999999996,0.0,4802.4,0.0,5765.96,0.0,0,0,0,0,0,0,0,0,0,0,0,0,78500.45999999999,96.71866890971087,111.37935585981542,55.6
GKLHE8100T,2025-04-05 10:11:00,Operating,141.4,12744.9,735.5,721.0,727.0,724.9,727.5,726.6,732.2,722.5,595.9,613.2,0,0,0,0,0,0,11.3,16.6,16.5,16.2,16.0,8.3,8.0,4.9,8.1,9.4,0,0,0,0,0,0,8311.1,11968.6,11995.5,11743.3,11640.0,6030.7,5857.6,3540.2,4826.7,5764.0,0,0,0,0,0,0,81657.9,121.7,11306.9,232.7,391.6,390.3,390.7,116.9,116.9,116.4,26477.8,26325.8,26213.2,226.5,225.2,225.2,50.0,78208.8,1,367.3,367.4,54.6,55.8,47.3,0,51.4,736.9,736.9,718.0,718.0,725.6,725.6,724.9,724.9,730.0,730.0,722.5,722.5,735.0,735.0,720.6,720.6,595.9,595.9,613.2,613.2,0,0,0,0,0,0,0,0,0,0,0,0,3.5,7.6,8.3,7.9,8.4,7.6,8.1,8.0,8.2,7.7,8.2,0,8.1,0,5.0,0,8.3,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,10240,0,0,0,0,0,1099,81.0,87.6,6.6,6.9,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7364，7364,0，30，672，0，0，13750，1，99,0，0，0，0，0，0，0，0,-1418.0,60546.8,383.5,False,0,0,0,2579.15,5600.44,5959.400000000001,5672.2,6095.040000000001,5514.5599999999995,5871.69,5799.2,5985.999999999999,5621.0,5924.499999999999,0.0,5953.5,0.0,3603.0,0.0,4945.97,0.0,5948.04,0.0,0,0,0,0,0,0,0,0,0,0,0,0,81073.68999999999,96.46631354758864,111.36004818944043,55.8
GKLHE8100T,2025-04-05 10:13:00,Operating,144.3,12747.9,726.0,724.4,718.7,722.2,724.8,728.0,725.3,719.9,608.8,612.7,0,0,0,0,0,0,11.8,16.7,16.8,16.4,16.2,8.4,8.1,4.9,8.0,9.5,0,0,0,0,0,0,8566.8,12097.4,12074.1,11844.0,11741.7,6115.2,5874.9,3527.5,4870.4,5820.6,0,0,0,0,0,0,82521.4,124.2,11309.4,232.7,392.1,390.4,390.8,118.0,118.1,117.9,26750.6,26631.5,26551.0,226.7,225.5,225.2,49.9,79115.9,1,362.9,362.8,55.1,55.9,47.7,0,51.5,725.7,725.7,724.2,724.2,723.2,723.2,722.2,722.2,724.6,724.6,727.6,727.6,727.0,727.0,720.6,720.6,608.8,608.8,612.7,612.7,0,0,0,0,0,0,0,0,0,0,0,0,3.8,7.7,8.3,7.9,8.5,7.7,8.2,8.1,8.4,7.8,8.2,0,8.2,0,5.1,0,8.2,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,10240,0,0,0,0,0,1099,49.2,42.2,38.8,7.0,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7253，7253,0，30，672，0，0，13750，1，99,0，0，0，0，0，0，0，0,-1513.4,60546.8,383.5,False,0,0,0,2757.66,5587.89,6010.860000000001,5721.18,6147.200000000001,5568.64,5922.04,5849.82,6086.64,5651.88,5966.32,0.0,5961.4,0.0,3675.06,0.0,4992.159999999999,0.0,5943.19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,81841.94,96.66914054090114,111.11133349239938,55.9
GKLHE8100T,2025-04-05 10:17:00,Operating,149.1,12752.7,706.8,718.8,713.7,729.3,726.1,723.4,725.7,716.8,598.2,612.7,0,0,0,0,0,0,13.8,16.6,16.7,16.0,16.0,8.3,8.0,5.3,8.0,9.3,0,0,0,0,0,0,9753.8,11932.0,11918.7,11668.8,11617.6,6004.2,5805.6,3799.0,4785.6,5698.1,0,0,0,0,0,0,83028.0,128.6,11313.8,232.8,392.0,390.7,390.7,118.5,118.3,118.0,26840.2,26688.4,26573.6,226.5,225.6,225.2,50.0,79470.9,1,364.1,364.0,54.9,56.3,47.6,0,51.8,707.3,707.3,712.4,712.4,712.6,712.6,729.0,729.0,729.0,729.0,723.4,723.4,725.5,725.5,714.6,714.6,598.2,598.2,612.7,612.7,0,0,0,0,0,0,0,0,0,0,0,0,5.7,7.7,8.2,7.9,8.5,7.7,8.0,7.9,8.2,7.6,8.1,0,8.1,0,5.4,0,8.2,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,10240,0,0,0,0,0,1099,67.4,89.8,22.3,7.1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7067，7282,0，30，672，0，0，13750，1，99,0，0，0，0，0，0，0，0,-1522.0,60546.8,383.6,False,0,0,0,4031.6099999999997,5446.21,5841.679999999999,5627.96,6057.1,5487.02,5832.0,5759.1,5977.799999999999,5540.4,5859.54,0.0,5876.55,0.0,3858.8400000000006,0.0,4905.24,0.0,5820.650000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,81921.7,97.00836286356362,109.61004017233829,56.3
GKLHE8100T,2025-04-05 10:20:00,Operating,154.4,12758.0,742.0,721.2,720.1,728.4,725.6,717.8,723.6,713.7,602.8,610.0,0,0,0,0,0,0,14.3,17.4,17.4,16.9,16.8,8.8,8.5,5.6,8.4,9.8,0,0,0,0,0,0,10610.6,12548.8,12529.7,12309.9,12190.0,6316.6,6150.6,3996.7,5063.5,5978.0,0,0,0,0,0,0,87652.5,133.2,11318.4,232.8,391.3,391.7,390.7,125.2,125.0,124.5,28295.2,28212.5,28124.5,226.0,225.7,225.9,49.9,83743.6,1,370.6,370.4,56.3,56.7,48.1,0,52.2,741.4,741.4,720.5,720.5,718.8,718.8,728.1,728.1,725.0,725.0,719.7,719.7,718.7,718.7,714.4,714.4,602.8,602.8,610.0,610.0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,7.7,8.6,8.2,8.8,8.0,8.4,8.3,8.6,8.1,8.6,0,8.6,0,5.6,0,8.6,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,10240,0,0,0,0,0,1099,20.0,56.8,120.2,7.2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7410，7410,0，30，672，0，0，13750，1，99,0，0，0，0，0，0，0，0,-1515.7,60546.8,383.7,False,0,0,0,4596.68,5708.78,6196.3,5908.099999999999,6325.4400000000005,5750.4,6116.040000000001,6043.2300000000005,6235.0,5872.5,6189.42,0.0,6180.82,0.0,4000.6399999999994,0.0,5184.079999999999,0.0,6161.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,86468.43,96.84875740197899,109.43708661275406,56.7
GKLHE8100T,2025-04-05 10:23:00,Operating,157.5,12761.1,742.2,716.2,712.5,724.6,721.7,721.4,716.2,713.7,601.8,601.2,0,0,0,0,0,0,14.3,17.4,17.5,16.9,16.8,8.7,8.5,5.5,8.3,9.8,0,0,0,0,0,0,10613.4,12461.8,12468.7,12245.7,12124.5,6276.1,6087.7,3925.3,4994.9,5891.7,0,0,0,0,0,0,87178.2,136.1,11321.3,232.8,391.7,390.6,390.9,124.4,124.4,124.0,28189.0,28027.3,27937.2,226.6,225.3,225.3,50.0,83350.4,1,371.4,371.3,57.4,56.9,48.8,0,52.4,743.4,743.4,715.1,715.1,718.0,718.0,724.4,724.4,720.7,720.7,721.0,721.0,723.8,723.8,716.6,716.6,601.8,601.8,601.2,601.2,0,0,0,0,0,0,0,0,0,0,0,0,6.2,7.7,8.6,8.2,8.8,8.0,8.4,8.3,8.7,8.0,8.5,0,8.5,0,5.6,0,8.5,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,10240,0,0,0,0,0,1099,49.6,1.8,32.0,7.2,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7428，7428,0，30，672，0，0，13750，1，99,0，0，0，0，0，0，0，0,-1486.1,60546.8,383.8,False,0,0,0,4609.08,5724.18,6149.86,5863.82,6318.400000000001,5744.0,6084.96,6012.52,6270.09,5765.6,6128.5,0.0,6152.299999999999,0.0,4012.96,0.0,5115.299999999999,0.0,6072.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,86023.68999999999,96.8923792969123,109.40810675239096,57.4
GKLHE8100T,2025-04-05 10:25:00,Operating,160.4,12764.0,742.7,718.8,727.3,721.6,721.0,730.4,724.7,711.2,604.8,606.1,0,0,0,0,0,0,14.2,17.4,17.3,17.2,17.0,8.6,8.5,6.0,8.3,9.8,0,0,0,0,0,0,10546.3,12507.1,12582.2,12411.5,12257.0,6281.4,6159.9,4267.2,5019.8,5939.7,0,0,0,0,0,0,88005.9,138.8,11324.0,232.9,392.5,389.7,391.6,126.0,125.3,124.8,28652.4,28205.0,28092.4,227.4,225.1,225.1,50.0,84231.5,1,371.1,371.1,57.5,57.2,48.9,0,52.7,745.7,745.7,721.6,721.6,727.0,727.0,725.7,725.7,726.5,726.5,729.6,729.6,723.7,723.7,712.0,712.0,604.8,604.8,606.1,606.1,0,0,0,0,0,0,0,0,0,0,0,0,6.2,7.6,8.5,8.3,8.8,8.0,8.5,8.4,8.6,8.1,8.5,0,8.5,0,6.1,0,8.5,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,10240,0,0,0,0,0,1099,95.0,6.2,7.4,7.4,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7452，7452,0，30，672，0，0，13750，1，99,0，0，0，0，0，0，0，0,-1508.2,60546.8,383.8,False,0,0,0,4623.34,5667.32,6133.6,5989.280000000001,6397.6,5816.0,6168.450000000001,6095.880000000001,6247.9,5884.65,6201.6,0.0,6151.450000000001,0.0,4343.2,0.0,5140.799999999999,0.0,6121.61,0.0,0,0,0,0,0,0,0,0,0,0,0,0,86982.68000000001,96.83709446524296,109.22253911151059,57.5
GKLHE8100T,2025-04-05 10:27:00,Operating,163.2,12766.8,739.4,713.7,719.8,724.7,719.8,725.5,723.7,711.1,610.0,605.8,0,0,0,0,0,0,14.4,17.5,17.4,17.0,17.0,8.7,8.5,6.1,8.2,9.8,0,0,0,0,0,0,10647.3,12489.7,12524.5,12319.9,12236.6,6311.8,6151.4,4337.7,5002.0,5936.8,0,0,0,0,0,0,87972.0,141.1,11326.2,232.9,392.1,389.5,391.2,125.7,125.6,125.3,28546.4,28260.0,28192.5,227.1,225.0,225.0,50.0,84056.4,1,369.3,369.3,57.2,57.4,48.9,0,52.9,739.0,739.0,711.6,711.6,719.4,719.4,720.3,720.3,715.8,715.8,723.5,723.5,723.0,723.0,710.4,710.4,610.0,610.0,605.8,605.8,0,0,0,0,0,0,0,0,0,0,0,0,6.3,7.8,8.7,8.3,8.8,8.0,8.6,8.5,8.8,8.2,8.6,0,8.6,0,6.3,0,8.4,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,10240,0,0,0,0,0,1099,6.9,24.8,20.1,7.6,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7341，7350,0，30，672，0，0，13750，1，99,0，0，0，0，0，0，0，0,-1501.3,60546.8,383.8,False,0,0,0,4655.7,5764.2,6190.92,5906.280000000001,6330.72,5755.2,6194.579999999999,6122.549999999999,6299.04,5869.5599999999995,6222.099999999999,0.0,6217.8,0.0,4475.5199999999995,0.0,5124.0,0.0,6118.579999999999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,87246.75,96.3433021860413,109.14675096712523,57.4
GKLHE8100T,2025-04-05 10:29:00,Operating,166.5,12770.1,735.3,720.7,720.6,714.5,727.3,727.7,727.0,702.2,591.6,604.8,0,0,0,0,0,0,14.5,17.6,17.7,17.6,17.1,8.8,8.6,6.5,8.5,9.9,0,0,0,0,0,0,10661.8,12684.3,12754.6,12575.2,12436.8,6403.7,6252.2,4564.3,5028.6,5987.5,0,0,0,0,0,0,89359.6,143.9,11329.1,232.9,391.5,390.3,390.8,127.9,127.6,127.1,28969.3,28722.7,28635.6,226.5,225.1,225.3,49.9,85731.5,1,366.6,367.0,58.0,57.7,49.1,0,53.2,731.9,731.9,720.7,720.7,724.0,724.0,720.3,720.3,725.5,725.5,722.0,722.0,723.6,723.6,706.8,706.8,591.6,591.6,604.8,604.8,0,0,0,0,0,0,0,0,0,0,0,0,6.3,7.9,8.6,8.4,8.9,8.1,8.7,8.7,8.8,8.2,8.6,0,8.7,0,6.5,0,8.8,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,10240,0,0,0,0,0,1099,46.3,69.4,23.0,7.7,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7312，7312,0，30，672，0，0，13750，1，99,0，0，0，0，0，0，0，0,-1549.0,60546.8,383.9,False,0,0,0,4610.969999999999,5782.01,6198.02,6053.880000000001,6443.6,5864.4,6266.609999999999,6266.609999999999,6384.400000000001,5949.099999999999,6209.2,0.0,6295.32,0.0,4594.2,0.0,5206.080000000001,0.0,6168.959999999999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,88293.35999999999,97.09846810677497,109.1556990301954,58.0
